GAME_ID,SEASON,SEASON_LABEL,GAME_TYPE,GAME_DATE,GAME_DATETIME,STATUS,HOME_TEAM_ID,HOME_TEAM_ABBREV,HOME_TEAM,AWAY_TEAM_ID,AWAY_TEAM_ABBREV,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,VENUE,LAST_PERIOD_TYPE,SERIES_STATUS
2024020186,20242025,2024-25,2,2024-11-03,2024-11-03T20:00:00Z,OFF,52,WPG,Winnipeg Jets,14,TBL,Tampa Bay Lightning,7.0,4.0,Canada Life Centre,REG,
2024020187,20242025,2024-25,2,2024-11-03,2024-11-03T22:00:00Z,OFF,6,BOS,Boston Bruins,55,SEA,Seattle Kraken,2.0,0.0,TD Garden,REG,
2024020188,20242025,2024-25,2,2024-11-03,2024-11-03T22:00:00Z,OFF,12,CAR,Carolina Hurricanes,15,WSH,Washington Capitals,4.0,2.0,Lenovo Center,REG,
2024020189,20242025,2024-25,2,2024-11-03,2024-11-03T23:00:00Z,OFF,30,MIN,Minnesota Wild,10,TOR,Toronto Maple Leafs,2.0,1.0,Xcel Energy Center,OT,
2024020190,20242025,2024-25,2,2024-11-03,2024-11-04T01:00:00Z,OFF,20,CGY,Calgary Flames,22,EDM,Edmonton Oilers,2.0,4.0,Scotiabank Saddledome,REG,
2024020191,20242025,2024-25,2,2024-11-03,2024-11-04T01:00:00Z,OFF,24,ANA,Anaheim Ducks,16,CHI,Chicago Blackhawks,2.0,4.0,Honda Center,REG,
2024020192,20242025,2024-25,2,2024-11-04,2024-11-05T01:00:00Z,OFF,18,NSH,Nashville Predators,26,LAK,Los Angeles Kings,0.0,3.0,Bridgestone Arena,REG,
2024020193,20242025,2024-25,2,2024-11-04,2024-11-05T01:30:00Z,OFF,22,EDM,Edmonton Oilers,1,NJD,New Jersey Devils,0.0,3.0,Rogers Place,REG,
2024020194,20242025,2024-25,2,2024-11-05,2024-11-06T00:00:00Z,OFF,7,BUF,Buffalo Sabres,9,OTT,Ottawa Senators,5.0,1.0,KeyBank Center,REG,
2024020195,20242025,2024-25,2,2024-11-05,2024-11-06T00:00:00Z,OFF,10,TOR,Toronto Maple Leafs,6,BOS,Boston Bruins,4.0,0.0,Scotiabank Arena,REG,
2024020196,20242025,2024-25,2,2024-11-05,2024-11-06T00:00:00Z,OFF,8,MTL,Montréal Canadiens,20,CGY,Calgary Flames,2.0,3.0,Centre Bell,OT,
2024020197,20242025,2024-25,2,2024-11-05,2024-11-06T00:00:00Z,OFF,12,CAR,Carolina Hurricanes,4,PHI,Philadelphia Flyers,6.0,4.0,Lenovo Center,REG,
2024020198,20242025,2024-25,2,2024-11-05,2024-11-06T00:30:00Z,OFF,2,NYI,New York Islanders,5,PIT,Pittsburgh Penguins,4.0,3.0,UBS Arena,SO,
2024020199,20242025,2024-25,2,2024-11-05,2024-11-06T01:00:00Z,OFF,19,STL,St. Louis Blues,14,TBL,Tampa Bay Lightning,3.0,2.0,Enterprise Center,REG,
2024020200,20242025,2024-25,2,2024-11-05,2024-11-06T01:00:00Z,OFF,30,MIN,Minnesota Wild,26,LAK,Los Angeles Kings,1.0,5.0,Xcel Energy Center,REG,
2024020201,20242025,2024-25,2,2024-11-05,2024-11-06T01:00:00Z,OFF,52,WPG,Winnipeg Jets,59,UTA,Utah Utah Hockey Club,3.0,0.0,Canada Life Centre,REG,
2024020202,20242025,2024-25,2,2024-11-05,2024-11-06T02:00:00Z,OFF,21,COL,Colorado Avalanche,55,SEA,Seattle Kraken,6.0,3.0,Ball Arena,REG,
2024020203,20242025,2024-25,2,2024-11-05,2024-11-06T03:00:00Z,OFF,24,ANA,Anaheim Ducks,23,VAN,Vancouver Canucks,1.0,5.0,Honda Center,REG,
2024020204,20242025,2024-25,2,2024-11-05,2024-11-06T03:30:00Z,OFF,28,SJS,San Jose Sharks,29,CBJ,Columbus Blue Jackets,2.0,1.0,SAP Center at San Jose,OT,
2024020205,20242025,2024-25,2,2024-11-06,2024-11-07T00:00:00Z,OFF,15,WSH,Washington Capitals,18,NSH,Nashville Predators,3.0,2.0,Capital One Arena,REG,
2024020206,20242025,2024-25,2,2024-11-06,2024-11-07T01:00:00Z,OFF,16,CHI,Chicago Blackhawks,17,DET,Detroit Red Wings,1.0,4.0,United Center,REG,
2024020207,20242025,2024-25,2,2024-11-06,2024-11-07T01:30:00Z,OFF,22,EDM,Edmonton Oilers,54,VGK,Vegas Golden Knights,2.0,4.0,Rogers Place,REG,
2024020208,20242025,2024-25,2,2024-11-07,2024-11-08T00:00:00Z,OFF,6,BOS,Boston Bruins,20,CGY,Calgary Flames,4.0,3.0,TD Garden,OT,
2024020209,20242025,2024-25,2,2024-11-07,2024-11-08T00:00:00Z,OFF,9,OTT,Ottawa Senators,2,NYI,New York Islanders,2.0,4.0,Canadian Tire Centre,REG,
2024020210,20242025,2024-25,2,2024-11-07,2024-11-08T00:30:00Z,OFF,14,TBL,Tampa Bay Lightning,4,PHI,Philadelphia Flyers,1.0,2.0,Amalie Arena,SO,
2024020211,20242025,2024-25,2,2024-11-07,2024-11-08T00:00:00Z,OFF,13,FLA,Florida Panthers,18,NSH,Nashville Predators,6.0,2.0,Amerant Bank Arena,REG,
2024020212,20242025,2024-25,2,2024-11-07,2024-11-08T00:00:00Z,OFF,1,NJD,New Jersey Devils,8,MTL,Montréal Canadiens,5.0,3.0,Prudential Center,REG,
2024020213,20242025,2024-25,2,2024-11-07,2024-11-08T00:00:00Z,OFF,3,NYR,New York Rangers,7,BUF,Buffalo Sabres,1.0,6.0,Madison Square Garden,REG,
2024020214,20242025,2024-25,2,2024-11-07,2024-11-08T00:00:00Z,OFF,12,CAR,Carolina Hurricanes,5,PIT,Pittsburgh Penguins,5.0,1.0,Lenovo Center,REG,
2024020215,20242025,2024-25,2,2024-11-07,2024-11-08T01:00:00Z,OFF,19,STL,St. Louis Blues,59,UTA,Utah Utah Hockey Club,2.0,4.0,Enterprise Center,REG,
2024020216,20242025,2024-25,2,2024-11-07,2024-11-08T01:00:00Z,OFF,25,DAL,Dallas Stars,16,CHI,Chicago Blackhawks,3.0,1.0,American Airlines Center,REG,
2024020217,20242025,2024-25,2,2024-11-07,2024-11-08T01:00:00Z,OFF,52,WPG,Winnipeg Jets,21,COL,Colorado Avalanche,1.0,0.0,Canada Life Centre,REG,
2024020218,20242025,2024-25,2,2024-11-07,2024-11-08T03:30:00Z,OFF,26,LAK,Los Angeles Kings,23,VAN,Vancouver Canucks,2.0,4.0,Crypto.com Arena,REG,
2024020219,20242025,2024-25,2,2024-11-07,2024-11-08T03:30:00Z,OFF,28,SJS,San Jose Sharks,30,MIN,Minnesota Wild,2.0,5.0,SAP Center at San Jose,REG,
2024020220,20242025,2024-25,2,2024-11-08,2024-11-09T00:00:00Z,OFF,10,TOR,Toronto Maple Leafs,17,DET,Detroit Red Wings,3.0,1.0,Scotiabank Arena,REG,
2024020221,20242025,2024-25,2,2024-11-08,2024-11-09T00:30:00Z,OFF,15,WSH,Washington Capitals,5,PIT,Pittsburgh Penguins,2.0,4.0,Capital One Arena,REG,
2024020222,20242025,2024-25,2,2024-11-08,2024-11-09T03:00:00Z,OFF,24,ANA,Anaheim Ducks,30,MIN,Minnesota Wild,2.0,5.0,Honda Center,REG,
2024020223,20242025,2024-25,2,2024-11-08,2024-11-09T03:00:00Z,OFF,55,SEA,Seattle Kraken,54,VGK,Vegas Golden Knights,4.0,3.0,Climate Pledge Arena,OT,
2024020224,20242025,2024-25,2,2024-11-09,2024-11-09T18:00:00Z,OFF,7,BUF,Buffalo Sabres,20,CGY,Calgary Flames,3.0,2.0,KeyBank Center,SO,
2024020225,20242025,2024-25,2,2024-11-09,2024-11-09T23:00:00Z,OFF,13,FLA,Florida Panthers,4,PHI,Philadelphia Flyers,4.0,3.0,Amerant Bank Arena,SO,
2024020226,20242025,2024-25,2,2024-11-09,2024-11-10T00:00:00Z,OFF,6,BOS,Boston Bruins,9,OTT,Ottawa Senators,2.0,3.0,TD Garden,OT,
2024020227,20242025,2024-25,2,2024-11-09,2024-11-10T00:00:00Z,OFF,10,TOR,Toronto Maple Leafs,8,MTL,Montréal Canadiens,4.0,1.0,Scotiabank Arena,REG,
2024020228,20242025,2024-25,2,2024-11-09,2024-11-10T00:00:00Z,OFF,17,DET,Detroit Red Wings,3,NYR,New York Rangers,0.0,4.0,Little Caesars Arena,REG,
2024020229,20242025,2024-25,2,2024-11-09,2024-11-10T00:00:00Z,OFF,19,STL,St. Louis Blues,15,WSH,Washington Capitals,1.0,8.0,Enterprise Center,REG,
2024020230,20242025,2024-25,2,2024-11-09,2024-11-09T20:00:00Z,OFF,52,WPG,Winnipeg Jets,25,DAL,Dallas Stars,4.0,1.0,Canada Life Centre,REG,
2024020231,20242025,2024-25,2,2024-11-09,2024-11-10T00:30:00Z,OFF,2,NYI,New York Islanders,1,NJD,New Jersey Devils,3.0,4.0,UBS Arena,OT,
2024020232,20242025,2024-25,2,2024-11-09,2024-11-10T01:00:00Z,OFF,18,NSH,Nashville Predators,59,UTA,Utah Utah Hockey Club,4.0,0.0,Bridgestone Arena,REG,
2024020233,20242025,2024-25,2,2024-11-09,2024-11-10T02:00:00Z,OFF,21,COL,Colorado Avalanche,12,CAR,Carolina Hurricanes,6.0,4.0,Ball Arena,REG,
2024020234,20242025,2024-25,2,2024-11-09,2024-11-10T02:00:00Z,OFF,26,LAK,Los Angeles Kings,29,CBJ,Columbus Blue Jackets,5.0,2.0,Crypto.com Arena,REG,
2024020235,20242025,2024-25,2,2024-11-09,2024-11-10T03:00:00Z,OFF,23,VAN,Vancouver Canucks,22,EDM,Edmonton Oilers,3.0,7.0,Rogers Arena,REG,
2024020236,20242025,2024-25,2,2024-11-10,2024-11-11T00:00:00Z,OFF,1,NJD,New Jersey Devils,28,SJS,San Jose Sharks,0.0,1.0,Prudential Center,REG,
2024020237,20242025,2024-25,2,2024-11-10,2024-11-11T00:00:00Z,OFF,16,CHI,Chicago Blackhawks,30,MIN,Minnesota Wild,2.0,1.0,United Center,OT,
2024020238,20242025,2024-25,2,2024-11-10,2024-11-11T01:00:00Z,OFF,24,ANA,Anaheim Ducks,29,CBJ,Columbus Blue Jackets,4.0,2.0,Honda Center,REG,
2024020239,20242025,2024-25,2,2024-11-11,2024-11-11T17:30:00Z,OFF,7,BUF,Buffalo Sabres,8,MTL,Montréal Canadiens,5.0,7.0,KeyBank Center,REG,
2024020240,20242025,2024-25,2,2024-11-11,2024-11-12T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,28,SJS,San Jose Sharks,4.0,3.0,Wells Fargo Center,SO,
2024020241,20242025,2024-25,2,2024-11-11,2024-11-12T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,25,DAL,Dallas Stars,1.0,7.0,PPG Paints Arena,REG,
2024020242,20242025,2024-25,2,2024-11-11,2024-11-12T01:30:00Z,OFF,20,CGY,Calgary Flames,26,LAK,Los Angeles Kings,3.0,1.0,Scotiabank Saddledome,REG,
2024020243,20242025,2024-25,2,2024-11-11,2024-11-12T02:00:00Z,OFF,21,COL,Colorado Avalanche,18,NSH,Nashville Predators,3.0,2.0,Ball Arena,OT,
2024020244,20242025,2024-25,2,2024-11-11,2024-11-12T03:00:00Z,OFF,54,VGK,Vegas Golden Knights,12,CAR,Carolina Hurricanes,2.0,5.0,T-Mobile Arena,REG,
2024020245,20242025,2024-25,2,2024-11-12,2024-11-13T00:00:00Z,OFF,10,TOR,Toronto Maple Leafs,9,OTT,Ottawa Senators,0.0,3.0,Scotiabank Arena,REG,
2024020246,20242025,2024-25,2,2024-11-12,2024-11-13T00:30:00Z,OFF,13,FLA,Florida Panthers,1,NJD,New Jersey Devils,1.0,4.0,Amerant Bank Arena,REG,
2024020247,20242025,2024-25,2,2024-11-12,2024-11-13T00:00:00Z,OFF,3,NYR,New York Rangers,52,WPG,Winnipeg Jets,3.0,6.0,Madison Square Garden,REG,
2024020248,20242025,2024-25,2,2024-11-12,2024-11-13T01:00:00Z,OFF,19,STL,St. Louis Blues,6,BOS,Boston Bruins,2.0,3.0,Enterprise Center,REG,
2024020249,20242025,2024-25,2,2024-11-12,2024-11-13T02:00:00Z,OFF,22,EDM,Edmonton Oilers,2,NYI,New York Islanders,4.0,3.0,Rogers Place,OT,
2024020250,20242025,2024-25,2,2024-11-12,2024-11-13T03:00:00Z,OFF,23,VAN,Vancouver Canucks,20,CGY,Calgary Flames,3.0,1.0,Rogers Arena,REG,
2024020251,20242025,2024-25,2,2024-11-12,2024-11-13T03:00:00Z,OFF,55,SEA,Seattle Kraken,29,CBJ,Columbus Blue Jackets,5.0,2.0,Climate Pledge Arena,REG,
2024020252,20242025,2024-25,2,2024-11-13,2024-11-14T00:30:00Z,OFF,5,PIT,Pittsburgh Penguins,17,DET,Detroit Red Wings,2.0,3.0,PPG Paints Arena,OT,
2024020253,20242025,2024-25,2,2024-11-13,2024-11-14T00:30:00Z,OFF,15,WSH,Washington Capitals,10,TOR,Toronto Maple Leafs,3.0,4.0,Capital One Arena,OT,
2024020254,20242025,2024-25,2,2024-11-13,2024-11-14T02:00:00Z,OFF,59,UTA,Utah Utah Hockey Club,12,CAR,Carolina Hurricanes,4.0,1.0,Delta Center,REG,
2024020255,20242025,2024-25,2,2024-11-13,2024-11-14T03:00:00Z,OFF,21,COL,Colorado Avalanche,26,LAK,Los Angeles Kings,4.0,2.0,Ball Arena,REG,
2024020256,20242025,2024-25,2,2024-11-13,2024-11-14T03:00:00Z,OFF,24,ANA,Anaheim Ducks,54,VGK,Vegas Golden Knights,2.0,3.0,Honda Center,REG,
2024020257,20242025,2024-25,2,2024-11-14,2024-11-15T00:30:00Z,OFF,7,BUF,Buffalo Sabres,19,STL,St. Louis Blues,4.0,3.0,KeyBank Center,OT,
2024020258,20242025,2024-25,2,2024-11-14,2024-11-15T00:00:00Z,OFF,9,OTT,Ottawa Senators,4,PHI,Philadelphia Flyers,4.0,5.0,Canadian Tire Centre,OT,
2024020259,20242025,2024-25,2,2024-11-14,2024-11-15T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,52,WPG,Winnipeg Jets,4.0,1.0,Amalie Arena,REG,
2024020260,20242025,2024-25,2,2024-11-14,2024-11-15T00:00:00Z,OFF,13,FLA,Florida Panthers,1,NJD,New Jersey Devils,2.0,6.0,Amerant Bank Arena,REG,
2024020261,20242025,2024-25,2,2024-11-14,2024-11-15T00:00:00Z,OFF,3,NYR,New York Rangers,28,SJS,San Jose Sharks,3.0,2.0,Madison Square Garden,REG,
2024020262,20242025,2024-25,2,2024-11-14,2024-11-15T01:00:00Z,OFF,25,DAL,Dallas Stars,6,BOS,Boston Bruins,7.0,2.0,American Airlines Center,REG,
2024020263,20242025,2024-25,2,2024-11-14,2024-11-15T01:00:00Z,OFF,30,MIN,Minnesota Wild,8,MTL,Montréal Canadiens,3.0,0.0,Xcel Energy Center,REG,
2024020264,20242025,2024-25,2,2024-11-14,2024-11-15T02:00:00Z,OFF,22,EDM,Edmonton Oilers,18,NSH,Nashville Predators,3.0,2.0,Rogers Place,OT,
2024020265,20242025,2024-25,2,2024-11-14,2024-11-15T03:00:00Z,OFF,23,VAN,Vancouver Canucks,2,NYI,New York Islanders,2.0,5.0,Rogers Arena,REG,
2024020266,20242025,2024-25,2,2024-11-14,2024-11-15T03:00:00Z,OFF,55,SEA,Seattle Kraken,16,CHI,Chicago Blackhawks,3.0,1.0,Climate Pledge Arena,REG,
2024020267,20242025,2024-25,2,2024-11-15,2024-11-16T00:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,5,PIT,Pittsburgh Penguins,6.0,2.0,Nationwide Arena,REG,
2024020268,20242025,2024-25,2,2024-11-15,2024-11-16T02:00:00Z,OFF,21,COL,Colorado Avalanche,15,WSH,Washington Capitals,2.0,5.0,Ball Arena,REG,
2024020269,20242025,2024-25,2,2024-11-15,2024-11-16T02:00:00Z,OFF,20,CGY,Calgary Flames,18,NSH,Nashville Predators,2.0,0.0,Scotiabank Saddledome,REG,
2024020270,20242025,2024-25,2,2024-11-15,2024-11-16T02:00:00Z,OFF,59,UTA,Utah Utah Hockey Club,54,VGK,Vegas Golden Knights,2.0,4.0,Delta Center,REG,
2024020271,20242025,2024-25,2,2024-11-15,2024-11-16T03:00:00Z,OFF,24,ANA,Anaheim Ducks,17,DET,Detroit Red Wings,6.0,4.0,Honda Center,REG,
2024020272,20242025,2024-25,2,2024-11-16,2024-11-16T18:00:00Z,OFF,6,BOS,Boston Bruins,19,STL,St. Louis Blues,2.0,3.0,TD Garden,OT,
2024020273,20242025,2024-25,2,2024-11-16,2024-11-16T21:00:00Z,OFF,55,SEA,Seattle Kraken,2,NYI,New York Islanders,3.0,2.0,Climate Pledge Arena,REG,
2024020274,20242025,2024-25,2,2024-11-16,2024-11-17T00:00:00Z,OFF,10,TOR,Toronto Maple Leafs,22,EDM,Edmonton Oilers,4.0,3.0,Scotiabank Arena,OT,
2024020275,20242025,2024-25,2,2024-11-16,2024-11-17T00:00:00Z,OFF,8,MTL,Montréal Canadiens,29,CBJ,Columbus Blue Jackets,5.0,1.0,Centre Bell,REG,
2024020276,20242025,2024-25,2,2024-11-16,2024-11-17T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,1,NJD,New Jersey Devils,4.0,0.0,Amalie Arena,REG,
2024020277,20242025,2024-25,2,2024-11-16,2024-11-17T00:00:00Z,OFF,13,FLA,Florida Panthers,52,WPG,Winnipeg Jets,5.0,0.0,Amerant Bank Arena,REG,
2024020278,20242025,2024-25,2,2024-11-16,2024-11-17T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,7,BUF,Buffalo Sabres,5.0,2.0,Wells Fargo Center,REG,
2024020279,20242025,2024-25,2,2024-11-16,2024-11-17T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,28,SJS,San Jose Sharks,4.0,3.0,PPG Paints Arena,SO,
2024020280,20242025,2024-25,2,2024-11-16,2024-11-17T00:00:00Z,OFF,12,CAR,Carolina Hurricanes,9,OTT,Ottawa Senators,4.0,0.0,Lenovo Center,REG,
2024020281,20242025,2024-25,2,2024-11-16,2024-11-17T01:00:00Z,OFF,30,MIN,Minnesota Wild,25,DAL,Dallas Stars,1.0,2.0,Xcel Energy Center,REG,
2024020282,20242025,2024-25,2,2024-11-16,2024-11-17T01:00:00Z,OFF,26,LAK,Los Angeles Kings,17,DET,Detroit Red Wings,4.0,1.0,Crypto.com Arena,REG,
2024020283,20242025,2024-25,2,2024-11-16,2024-11-17T03:00:00Z,OFF,23,VAN,Vancouver Canucks,16,CHI,Chicago Blackhawks,4.0,1.0,Rogers Arena,REG,
2024020284,20242025,2024-25,2,2024-11-17,2024-11-17T22:00:00Z,OFF,12,CAR,Carolina Hurricanes,19,STL,St. Louis Blues,4.0,1.0,Lenovo Center,REG,
2024020285,20242025,2024-25,2,2024-11-17,2024-11-18T03:00:00Z,OFF,23,VAN,Vancouver Canucks,18,NSH,Nashville Predators,3.0,5.0,Rogers Arena,REG,
2024020286,20242025,2024-25,2,2024-11-17,2024-11-18T01:00:00Z,OFF,54,VGK,Vegas Golden Knights,15,WSH,Washington Capitals,2.0,5.0,T-Mobile Arena,REG,
2024020287,20242025,2024-25,2,2024-11-17,2024-11-18T02:00:00Z,OFF,55,SEA,Seattle Kraken,3,NYR,New York Rangers,0.0,2.0,Climate Pledge Arena,REG,
2024020288,20242025,2024-25,2,2024-11-18,2024-11-19T00:00:00Z,OFF,6,BOS,Boston Bruins,29,CBJ,Columbus Blue Jackets,1.0,5.0,TD Garden,REG,
2024020289,20242025,2024-25,2,2024-11-18,2024-11-19T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,21,COL,Colorado Avalanche,2.0,3.0,Wells Fargo Center,REG,
2024020290,20242025,2024-25,2,2024-11-18,2024-11-19T00:30:00Z,OFF,8,MTL,Montréal Canadiens,22,EDM,Edmonton Oilers,3.0,0.0,Centre Bell,REG,
2024020291,20242025,2024-25,2,2024-11-18,2024-11-19T01:00:00Z,OFF,25,DAL,Dallas Stars,24,ANA,Anaheim Ducks,2.0,4.0,American Airlines Center,REG,
2024020292,20242025,2024-25,2,2024-11-18,2024-11-19T02:00:00Z,OFF,59,UTA,Utah Utah Hockey Club,15,WSH,Washington Capitals,2.0,6.0,Delta Center,REG,
2024020293,20242025,2024-25,2,2024-11-18,2024-11-19T03:30:00Z,OFF,28,SJS,San Jose Sharks,17,DET,Detroit Red Wings,5.0,4.0,SAP Center at San Jose,OT,
2024020294,20242025,2024-25,2,2024-11-19,2024-11-20T00:00:00Z,OFF,9,OTT,Ottawa Senators,22,EDM,Edmonton Oilers,2.0,5.0,Canadian Tire Centre,REG,
2024020295,20242025,2024-25,2,2024-11-19,2024-11-20T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,14,TBL,Tampa Bay Lightning,2.0,3.0,PPG Paints Arena,OT,
2024020296,20242025,2024-25,2,2024-11-19,2024-11-20T01:00:00Z,OFF,19,STL,St. Louis Blues,30,MIN,Minnesota Wild,2.0,4.0,Enterprise Center,REG,
2024020297,20242025,2024-25,2,2024-11-19,2024-11-20T01:00:00Z,OFF,52,WPG,Winnipeg Jets,13,FLA,Florida Panthers,6.0,3.0,Canada Life Centre,REG,
2024020298,20242025,2024-25,2,2024-11-19,2024-11-20T01:30:00Z,OFF,16,CHI,Chicago Blackhawks,24,ANA,Anaheim Ducks,2.0,3.0,United Center,REG,
2024020299,20242025,2024-25,2,2024-11-19,2024-11-20T02:00:00Z,OFF,20,CGY,Calgary Flames,2,NYI,New York Islanders,2.0,1.0,Scotiabank Saddledome,SO,
2024020300,20242025,2024-25,2,2024-11-19,2024-11-20T03:00:00Z,OFF,23,VAN,Vancouver Canucks,3,NYR,New York Rangers,3.0,4.0,Rogers Arena,REG,
2024020301,20242025,2024-25,2,2024-11-20,2024-11-21T00:30:00Z,OFF,10,TOR,Toronto Maple Leafs,54,VGK,Vegas Golden Knights,3.0,0.0,Scotiabank Arena,REG,
2024020302,20242025,2024-25,2,2024-11-20,2024-11-21T00:30:00Z,OFF,4,PHI,Philadelphia Flyers,12,CAR,Carolina Hurricanes,1.0,4.0,Wells Fargo Center,REG,
2024020303,20242025,2024-25,2,2024-11-20,2024-11-21T01:00:00Z,OFF,25,DAL,Dallas Stars,28,SJS,San Jose Sharks,5.0,2.0,American Airlines Center,REG,
2024020304,20242025,2024-25,2,2024-11-20,2024-11-21T03:00:00Z,OFF,55,SEA,Seattle Kraken,18,NSH,Nashville Predators,3.0,0.0,Climate Pledge Arena,REG,
2024020305,20242025,2024-25,2,2024-11-20,2024-11-21T03:30:00Z,OFF,26,LAK,Los Angeles Kings,7,BUF,Buffalo Sabres,0.0,1.0,Crypto.com Arena,REG,
2024020306,20242025,2024-25,2,2024-11-21,2024-11-22T00:00:00Z,OFF,6,BOS,Boston Bruins,59,UTA,Utah Utah Hockey Club,1.0,0.0,TD Garden,REG,
2024020307,20242025,2024-25,2,2024-11-21,2024-11-22T00:00:00Z,OFF,9,OTT,Ottawa Senators,54,VGK,Vegas Golden Knights,2.0,3.0,Canadian Tire Centre,REG,
2024020308,20242025,2024-25,2,2024-11-21,2024-11-22T00:00:00Z,OFF,17,DET,Detroit Red Wings,2,NYI,New York Islanders,2.0,1.0,Little Caesars Arena,REG,
2024020309,20242025,2024-25,2,2024-11-21,2024-11-22T00:00:00Z,OFF,1,NJD,New Jersey Devils,12,CAR,Carolina Hurricanes,4.0,2.0,Prudential Center,REG,
2024020310,20242025,2024-25,2,2024-11-21,2024-11-22T00:00:00Z,OFF,15,WSH,Washington Capitals,21,COL,Colorado Avalanche,1.0,2.0,Capital One Arena,REG,
2024020311,20242025,2024-25,2,2024-11-21,2024-11-22T00:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,14,TBL,Tampa Bay Lightning,7.0,6.0,Nationwide Arena,OT,
2024020312,20242025,2024-25,2,2024-11-21,2024-11-22T01:00:00Z,OFF,19,STL,St. Louis Blues,28,SJS,San Jose Sharks,3.0,2.0,Enterprise Center,SO,
2024020313,20242025,2024-25,2,2024-11-21,2024-11-22T01:30:00Z,OFF,16,CHI,Chicago Blackhawks,13,FLA,Florida Panthers,3.0,1.0,United Center,REG,
2024020314,20242025,2024-25,2,2024-11-21,2024-11-22T02:00:00Z,OFF,20,CGY,Calgary Flames,3,NYR,New York Rangers,3.0,2.0,Scotiabank Saddledome,REG,
2024020315,20242025,2024-25,2,2024-11-21,2024-11-22T02:00:00Z,OFF,22,EDM,Edmonton Oilers,30,MIN,Minnesota Wild,3.0,5.0,Rogers Place,REG,
2024020316,20242025,2024-25,2,2024-11-22,2024-11-23T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,52,WPG,Winnipeg Jets,1.0,4.0,PPG Paints Arena,REG,
2024020317,20242025,2024-25,2,2024-11-22,2024-11-23T03:00:00Z,OFF,24,ANA,Anaheim Ducks,7,BUF,Buffalo Sabres,2.0,3.0,Honda Center,OT,
2024020318,20242025,2024-25,2,2024-11-23,2024-11-23T18:00:00Z,OFF,4,PHI,Philadelphia Flyers,16,CHI,Chicago Blackhawks,3.0,2.0,Wells Fargo Center,OT,
2024020319,20242025,2024-25,2,2024-11-23,2024-11-23T21:00:00Z,OFF,20,CGY,Calgary Flames,30,MIN,Minnesota Wild,4.0,3.0,Scotiabank Saddledome,SO,
2024020320,20242025,2024-25,2,2024-11-23,2024-11-23T21:00:00Z,OFF,26,LAK,Los Angeles Kings,55,SEA,Seattle Kraken,2.0,1.0,Crypto.com Arena,REG,
2024020321,20242025,2024-25,2,2024-11-23,2024-11-23T23:00:00Z,OFF,13,FLA,Florida Panthers,21,COL,Colorado Avalanche,4.0,7.0,Amerant Bank Arena,REG,
2024020322,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,8,MTL,Montréal Canadiens,54,VGK,Vegas Golden Knights,2.0,6.0,Centre Bell,REG,
2024020323,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,9,OTT,Ottawa Senators,23,VAN,Vancouver Canucks,3.0,4.0,Canadian Tire Centre,REG,
2024020324,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,17,DET,Detroit Red Wings,6,BOS,Boston Bruins,1.0,2.0,Little Caesars Arena,REG,
2024020325,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,25,DAL,Dallas Stars,2.0,4.0,Amalie Arena,REG,
2024020326,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,59,UTA,Utah Utah Hockey Club,1.0,6.0,PPG Paints Arena,REG,
2024020327,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,15,WSH,Washington Capitals,1,NJD,New Jersey Devils,2.0,3.0,Capital One Arena,REG,
2024020328,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,12,CAR,Carolina Hurricanes,5.0,4.0,Nationwide Arena,SO,
2024020329,20242025,2024-25,2,2024-11-23,2024-11-24T00:00:00Z,OFF,18,NSH,Nashville Predators,52,WPG,Winnipeg Jets,4.0,1.0,Bridgestone Arena,REG,
2024020330,20242025,2024-25,2,2024-11-23,2024-11-24T00:30:00Z,OFF,2,NYI,New York Islanders,19,STL,St. Louis Blues,3.0,1.0,UBS Arena,REG,
2024020331,20242025,2024-25,2,2024-11-23,2024-11-24T01:00:00Z,OFF,28,SJS,San Jose Sharks,7,BUF,Buffalo Sabres,2.0,4.0,SAP Center at San Jose,REG,
2024020332,20242025,2024-25,2,2024-11-23,2024-11-24T03:00:00Z,OFF,22,EDM,Edmonton Oilers,3,NYR,New York Rangers,6.0,2.0,Rogers Place,REG,
